NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
Mmp28	1	ENSMUSG00000020682	
9130213A22Rik	1	ENSMUSG00000097386	
2610316D01Rik	1	ENSMUSG00000097040	
Creld1	1	ENSMUSG00000030284	
Caprin2	1	ENSMUSG00000030309	
Caprin1	1	ENSMUSG00000027184	
Creld2	1	ENSMUSG00000023272	
Gm24182	1	ENSMUSG00000119799	
Bach2os	1	ENSMUSG00000086150	
4933417C20Rik	1	ENSMUSG00000103006	
Mir670hg	1	ENSMUSG00000075020	
Mmp21	1	ENSMUSG00000030981	
Mmp11	1	ENSMUSG00000000901	
Mmp12	1	ENSMUSG00000049723	
Gm36180	1	ENSMUSG00000120149	
Mmp13	1	ENSMUSG00000050578	
Mmp14	1	ENSMUSG00000000957	
Mmp15	1	ENSMUSG00000031790	
Mmp16	1	ENSMUSG00000028226	
Mmp17	1	ENSMUSG00000029436	
5430402O13Rik	1	ENSMUSG00000085776	
Gm12191	1	ENSMUSG00000083061	
Cyp2ab1	1	ENSMUSG00000022818	
Mmp19	1	ENSMUSG00000025355	
Gm36189	1	ENSMUSG00000107432	
Gm50487	1	ENSMUSG00000118485	
Atic	1	ENSMUSG00000026192	
Haspin	1	ENSMUSG00000050107	
Copz2	1	ENSMUSG00000018672	
2410080I02Rik	1	ENSMUSG00000044387	
Mical3	1	ENSMUSG00000051586	
Mical2	1	ENSMUSG00000038244	
Afap1	1	ENSMUSG00000029094	
Mmp10	1	ENSMUSG00000047562	
Copz1	1	ENSMUSG00000060992	
Atl3	1	ENSMUSG00000024759	
Atl2	1	ENSMUSG00000059811	
Atl1	1	ENSMUSG00000021066	
Gm37486	1	ENSMUSG00000104126	
Rnf138rt1	1	ENSMUSG00000083695	
Wtip	1	ENSMUSG00000036459	
Ung	1	ENSMUSG00000029591	
Sf3a1	1	ENSMUSG00000002129	
Setd3	1	ENSMUSG00000056770	
Sf3a2	1	ENSMUSG00000020211	
Setd2	1	ENSMUSG00000044791	
Sf3a3	1	ENSMUSG00000028902	
Setd5	1	ENSMUSG00000034269	
Unk	1	ENSMUSG00000020770	
Setd4	1	ENSMUSG00000022948	
Setd7	1	ENSMUSG00000037111	
Setd6	1	ENSMUSG00000031671	
Ostm1	1	ENSMUSG00000038280	
Asgr1	1	ENSMUSG00000020884	
Gm36161	1	ENSMUSG00000114608	
Sf3b1	1	ENSMUSG00000025982	
1700034H15Rik	1	ENSMUSG00000055833	
Sf3b2	1	ENSMUSG00000024853	
Sf3b3	1	ENSMUSG00000033732	
Sf3b4	1	ENSMUSG00000068856	
Sf3b5	1	ENSMUSG00000078348	
Sf3b6	1	ENSMUSG00000037361	
Gm24195	1	ENSMUSG00000080454	
Uox	1	ENSMUSG00000028186	
Adgrg5	1	ENSMUSG00000061577	
Adgrg6	1	ENSMUSG00000039116	
Rps6kl1	1	ENSMUSG00000019235	
Adgrg1	1	ENSMUSG00000031785	
Adgrg2	1	ENSMUSG00000031298	
Adgrg3	1	ENSMUSG00000060470	
Atn1	1	ENSMUSG00000004263	
AU015228	1	ENSMUSG00000074804	
Ppef2	1	ENSMUSG00000029410	
Map3k9	1	ENSMUSG00000042724	
Ppef1	1	ENSMUSG00000062168	
Map3k8	1	ENSMUSG00000024235	
Map3k7	1	ENSMUSG00000028284	
Map3k6	1	ENSMUSG00000028862	
Map3k5	1	ENSMUSG00000071369	
Ltn1	1	ENSMUSG00000052299	
Map3k4	1	ENSMUSG00000014426	
Zcchc9	1	ENSMUSG00000021621	
Tgtp1	1	ENSMUSG00000078922	
1700101I11Rik	1	ENSMUSG00000097675	
Tgtp2	1	ENSMUSG00000078921	
Unc5cl	1	ENSMUSG00000043592	
Zcchc8	1	ENSMUSG00000029427	
Zcchc7	1	ENSMUSG00000035649	
Zfc3h1	1	ENSMUSG00000034163	
Scnm1	1	ENSMUSG00000092607	
Ccdc74a	1	ENSMUSG00000041617	
C130046K22Rik	1	ENSMUSG00000085154	
Faxc	1	ENSMUSG00000028246	
Zcchc2	1	ENSMUSG00000038866	
Amotl2	1	ENSMUSG00000032531	
Amotl1	1	ENSMUSG00000013076	
Zcchc4	1	ENSMUSG00000029179	
Zcchc3	1	ENSMUSG00000074682	
2510002D24Rik	1	ENSMUSG00000071632	
Map3k3	1	ENSMUSG00000020700	
Map3k2	1	ENSMUSG00000024383	
Map3k1	1	ENSMUSG00000021754	
B930094E09Rik	1	ENSMUSG00000092124	
Shc4	1	ENSMUSG00000035109	
Coprs	1	ENSMUSG00000031458	
Shc3	1	ENSMUSG00000021448	
Shc2	1	ENSMUSG00000020312	
Shc1	1	ENSMUSG00000042626	
Gm14808	1	ENSMUSG00000085553	
Fbxl8	1	ENSMUSG00000033313	
Pigbos1	1	ENSMUSG00000098332	
Cops3	1	ENSMUSG00000019373	
Cops4	1	ENSMUSG00000035297	
Fbxl9	1	ENSMUSG00000041679	
Cops5	1	ENSMUSG00000025917	
Cops6	1	ENSMUSG00000019494	
Synj1	1	ENSMUSG00000022973	
Cops2	1	ENSMUSG00000027206	
Fbxl2	1	ENSMUSG00000032507	
Fbxl3	1	ENSMUSG00000022124	
Nop16	1	ENSMUSG00000025869	
Fbxl4	1	ENSMUSG00000040410	
4930534H18Rik	1	ENSMUSG00000116607	
Cops8	1	ENSMUSG00000034432	
Nop14	1	ENSMUSG00000036693	
Fbxl5	1	ENSMUSG00000039753	
Cops9	1	ENSMUSG00000073616	
Fbxl6	1	ENSMUSG00000022559	
Fbxl7	1	ENSMUSG00000043556	
Ints13	1	ENSMUSG00000040250	
Hhat	1	ENSMUSG00000037375	
Nop10	1	ENSMUSG00000027133	
Ocel1	1	ENSMUSG00000002396	
Ints14	1	ENSMUSG00000034263	
Ints11	1	ENSMUSG00000029034	
Ints12	1	ENSMUSG00000028016	
E130006D01Rik	1	ENSMUSG00000085271	
Ints10	1	ENSMUSG00000031864	
C230014O12Rik	1	ENSMUSG00000087461	
Ust	1	ENSMUSG00000047712	
Synj2	1	ENSMUSG00000023805	
Ints15	1	ENSMUSG00000039244	
Slc46a1	1	ENSMUSG00000020829	
D9Wsu149	1	ENSMUSG00000111380	
Slc46a3	1	ENSMUSG00000029650	
4632428C04Rik	1	ENSMUSG00000097184	
Ccdc71l	1	ENSMUSG00000090946	
Cdr2l	1	ENSMUSG00000050910	
Smarcb1	1	ENSMUSG00000000902	
Uty	1	ENSMUSG00000068457	
Frey1	1	ENSMUSG00000044916	
D630023F18Rik	1	ENSMUSG00000044816	
Unc80	1	ENSMUSG00000055567	
Gata6os	1	ENSMUSG00000097222	
Adgrd1	1	ENSMUSG00000044017	
Tkfc	1	ENSMUSG00000034371	
Fbxo2	1	ENSMUSG00000041556	
Smarca2	1	ENSMUSG00000024921	
Smarca1	1	ENSMUSG00000031099	
Smarca4	1	ENSMUSG00000032187	
Smarca5	1	ENSMUSG00000031715	
Glod4	1	ENSMUSG00000017286	
Adgre4	1	ENSMUSG00000032915	
Adgre5	1	ENSMUSG00000002885	
Atrx	1	ENSMUSG00000031229	
Adgre1	1	ENSMUSG00000004730	
Catspere2	1	ENSMUSG00000091476	
Fbxo3	1	ENSMUSG00000027180	
Dnase1l2	1	ENSMUSG00000024136	
Dnase1l3	1	ENSMUSG00000025279	
Fbxo4	1	ENSMUSG00000022184	
Fth-ps2	1	ENSMUSG00000091313	
Fbxo5	1	ENSMUSG00000019773	
Dnase1l1	1	ENSMUSG00000019088	
Fbxo6	1	ENSMUSG00000055401	
Fth-ps3	1	ENSMUSG00000109706	
Fbxo7	1	ENSMUSG00000001786	
Fbxo8	1	ENSMUSG00000038206	
Unc79	1	ENSMUSG00000021198	
Fbxo9	1	ENSMUSG00000001366	
Atrn	1	ENSMUSG00000027312	
Megf10	1	ENSMUSG00000024593	
Megf11	1	ENSMUSG00000036466	
Smarcd1	1	ENSMUSG00000023018	
Smarcd3	1	ENSMUSG00000028949	
1810019N24Rik	1	ENSMUSG00000097115	
Ifrd1	1	ENSMUSG00000001627	
Ifrd2	1	ENSMUSG00000010048	
Smarcd2	1	ENSMUSG00000078619	
Cnrip1	1	ENSMUSG00000044629	
Shfl	1	ENSMUSG00000038884	
Syne3	1	ENSMUSG00000054150	
Reck	1	ENSMUSG00000028476	
Sel1l3	1	ENSMUSG00000029189	
Syne4	1	ENSMUSG00000019737	
Syne1	1	ENSMUSG00000096054	
Syne2	1	ENSMUSG00000063450	
Adgrf5	1	ENSMUSG00000056492	
Tmem161a	1	ENSMUSG00000002342	
Nop58	1	ENSMUSG00000026020	
Tmem161b	1	ENSMUSG00000035762	
Rec8	1	ENSMUSG00000002324	
Nop56	1	ENSMUSG00000027405	
Bmpr2	1	ENSMUSG00000067336	
Hhex	1	ENSMUSG00000024986	
Nop53	1	ENSMUSG00000041560	
Unkl	1	ENSMUSG00000015127	
Smarcc2	1	ENSMUSG00000025369	
Unc5b	1	ENSMUSG00000020099	
Smarcc1	1	ENSMUSG00000032481	
Unc5a	1	ENSMUSG00000025876	
Unc5d	1	ENSMUSG00000063626	
Unc5c	1	ENSMUSG00000059921	
Peg13	1	ENSMUSG00000106847	
Peg12	1	ENSMUSG00000070526	
Gm25517	1	ENSMUSG00000065799	
Peg10	1	ENSMUSG00000092035	
Ltv1	1	ENSMUSG00000019814	
Gm37500	1	ENSMUSG00000103900	
Gm12201	1	ENSMUSG00000083156	
Cage1	1	ENSMUSG00000044566	
Gm14866	1	ENSMUSG00000085314	
Gm13534	1	ENSMUSG00000053472	
Gm13530	1	ENSMUSG00000086939	
Gm38832	1	ENSMUSG00000108371	
Uxt	1	ENSMUSG00000001134	
BC107364	1	ENSMUSG00000046317	
Dnaaf1	1	ENSMUSG00000031831	
Dnaaf3	1	ENSMUSG00000055809	
Dnaaf2	1	ENSMUSG00000020973	
Synrg	1	ENSMUSG00000034940	
Dnaaf9	1	ENSMUSG00000027309	
Dhx58	1	ENSMUSG00000017830	
Dnaaf8	1	ENSMUSG00000022543	
Dhx57	1	ENSMUSG00000035051	
Dnaaf5	1	ENSMUSG00000025857	
Dnaaf4	1	ENSMUSG00000092192	
Gm26839	1	ENSMUSG00000097917	
Slc33a1	1	ENSMUSG00000027822	
Pcsk2os1	1	ENSMUSG00000086171	
Gm13522	1	ENSMUSG00000086447	
Gm14853	1	ENSMUSG00000079965	
Spindoc	1	ENSMUSG00000024970	
Gm13524	1	ENSMUSG00000085397	
Gm13523	1	ENSMUSG00000087496	
4930593A02Rik	1	ENSMUSG00000097725	
Gm38843	1	ENSMUSG00000109556	
Gm13529	1	ENSMUSG00000081244	
5430420F09Rik	1	ENSMUSG00000102808	
Gm14857	1	ENSMUSG00000081289	
Tent2	1	ENSMUSG00000042167	
Gm13528	1	ENSMUSG00000085087	
Gm14859	1	ENSMUSG00000081263	
Fam193b	1	ENSMUSG00000021495	
Fam193a	1	ENSMUSG00000037210	
Gm26832	1	ENSMUSG00000097409	
5430427G11Rik	1	ENSMUSG00000119988	
Dhx40	1	ENSMUSG00000018425	
Fbf1	1	ENSMUSG00000020776	
4930540M05Rik	1	ENSMUSG00000097831	
Gm12223	1	ENSMUSG00000085585	
Themis3	1	ENSMUSG00000024105	
Themis2	1	ENSMUSG00000037731	
Epsti1	1	ENSMUSG00000022014	
Gm12226	1	ENSMUSG00000078151	
Gm12221	1	ENSMUSG00000036045	
Gm13552	1	ENSMUSG00000081157	
Gm12222	1	ENSMUSG00000060068	
A930007I19Rik	1	ENSMUSG00000097855	
Rps6kb1	1	ENSMUSG00000020516	
Dhx38	1	ENSMUSG00000037993	
Rps6kb2	1	ENSMUSG00000024830	
Dhx37	1	ENSMUSG00000029480	
Dhx36	1	ENSMUSG00000027770	
Dhx35	1	ENSMUSG00000027655	
N4bp1	1	ENSMUSG00000031652	
N4bp2	1	ENSMUSG00000037795	
Dhx34	1	ENSMUSG00000006019	
Dhx33	1	ENSMUSG00000040620	
N4bp3	1	ENSMUSG00000001053	
Dhx32	1	ENSMUSG00000030986	
Gm24205	1	ENSMUSG00000119461	
Dhx30	1	ENSMUSG00000032480	
Lilrb4b	1	ENSMUSG00000112023	
Synpr	1	ENSMUSG00000056296	
Lilrb4a	1	ENSMUSG00000112148	
BC060293	1	ENSMUSG00000108737	
Gm25526	1	ENSMUSG00000119191	
Hhip	1	ENSMUSG00000064325	
Reg4	1	ENSMUSG00000027876	
Gm13546	1	ENSMUSG00000086862	
Synpo	1	ENSMUSG00000043079	
Rtel1	1	ENSMUSG00000038685	
4930581F22Rik	1	ENSMUSG00000070315	
Rps6kc1	1	ENSMUSG00000089872	
Gm12216	1	ENSMUSG00000081769	
Dhx29	1	ENSMUSG00000042426	
Spats1	1	ENSMUSG00000023935	
Gm13547	1	ENSMUSG00000075425	
Spats2	1	ENSMUSG00000051934	
Gm12218	1	ENSMUSG00000082380	
2700062C07Rik	1	ENSMUSG00000024273	
Gm13549	1	ENSMUSG00000080982	
Gm12219	1	ENSMUSG00000080768	
Spopfm1	1	ENSMUSG00000089696	
Rap2b	1	ENSMUSG00000036894	
Rap2a	1	ENSMUSG00000051615	
Rap2c	1	ENSMUSG00000050029	
Fbh1	1	ENSMUSG00000058594	
Mexis	1	ENSMUSG00000086712	
9530056K15Rik	1	ENSMUSG00000045345	
Gm14828	1	ENSMUSG00000080813	
9130002K18Rik	1	ENSMUSG00000115837	
Gm14827	1	ENSMUSG00000084904	
Tmed8	1	ENSMUSG00000034111	
Tmed9	1	ENSMUSG00000058569	
Cyp2c55	1	ENSMUSG00000025002	
Dhx16	1	ENSMUSG00000024422	
Dhx15	1	ENSMUSG00000029169	
Rap1a	1	ENSMUSG00000068798	
Recql5	1	ENSMUSG00000020752	
Recql4	1	ENSMUSG00000033762	
Rap1b	1	ENSMUSG00000052681	
A930014D07Rik	1	ENSMUSG00000114414	
Adgrl2	1	ENSMUSG00000028184	
4833407H14Rik	1	ENSMUSG00000097779	
Adgrl3	1	ENSMUSG00000037605	
Adgrl4	1	ENSMUSG00000039167	
Adgrl1	1	ENSMUSG00000013033	
Fbxw4	1	ENSMUSG00000040913	
Fbxw5	1	ENSMUSG00000015095	
Gm14813	1	ENSMUSG00000082549	
Fbxw7	1	ENSMUSG00000028086	
Fbxw8	1	ENSMUSG00000032867	
Fbxw9	1	ENSMUSG00000008167	
Nr4a3	1	ENSMUSG00000028341	
Nr4a2	1	ENSMUSG00000026826	
Fbxw2	1	ENSMUSG00000035949	
Nr4a1	1	ENSMUSG00000023034	
Tdpoz8	1	ENSMUSG00000096879	
Slc20a2	1	ENSMUSG00000037656	
Zfp24	1	ENSMUSG00000051469	
Stk11ip	1	ENSMUSG00000026213	
Slc20a1	1	ENSMUSG00000027397	
Rpl27a-ps2	1	ENSMUSG00000058430	
Rpl27a-ps4	1	ENSMUSG00000062461	
Mfap1a	1	ENSMUSG00000068479	
Mfap1b	1	ENSMUSG00000048222	
Zfp26	1	ENSMUSG00000063108	
Zfp27	1	ENSMUSG00000062040	
Zfp28	1	ENSMUSG00000062861	
Rem1	1	ENSMUSG00000000359	
Dtymk	1	ENSMUSG00000026281	
Gm14845	1	ENSMUSG00000082729	
Rpl27a-ps1	1	ENSMUSG00000061488	
Mre11a	1	ENSMUSG00000031928	
Zc3hav1	1	ENSMUSG00000029826	
Rem2	1	ENSMUSG00000022176	
Zfp11	1	ENSMUSG00000051034	
Zfp12	1	ENSMUSG00000029587	
Zfp13	1	ENSMUSG00000062012	
Zfp14	1	ENSMUSG00000053985	
Prkra	1	ENSMUSG00000002731	
Btf3-ps18	1	ENSMUSG00000110165	
Styx-ps	1	ENSMUSG00000071748	
Tmed2	1	ENSMUSG00000029390	
Btf3-ps17	1	ENSMUSG00000101945	
Gm14830	1	ENSMUSG00000081418	
Tmed3	1	ENSMUSG00000032353	
Copg1	1	ENSMUSG00000030058	
Copg2	1	ENSMUSG00000025607	
Tenm4	1	ENSMUSG00000048078	
Tmed1	1	ENSMUSG00000032180	
Tenm3	1	ENSMUSG00000031561	
Cd200r2	1	ENSMUSG00000090176	
Tenm2	1	ENSMUSG00000049336	
Cd200r1	1	ENSMUSG00000022667	
Tmed7	1	ENSMUSG00000033184	
Btf3-ps10	1	ENSMUSG00000082950	
Tmed4	1	ENSMUSG00000004394	
Cd200r4	1	ENSMUSG00000062082	
Tmed5	1	ENSMUSG00000063406	
Btf3-ps11	1	ENSMUSG00000082365	
Cd200r3	1	ENSMUSG00000036172	
Gm13503	1	ENSMUSG00000080716	
Gm14834	1	ENSMUSG00000082630	
Polr1has	1	ENSMUSG00000036214	
Gm26812	1	ENSMUSG00000097812	
Papss2	1	ENSMUSG00000024899	
Papss1	1	ENSMUSG00000028032	
Cdpf1	1	ENSMUSG00000064284	
Bmper	1	ENSMUSG00000031963	
Gm36251	1	ENSMUSG00000110996	
Zmat5	1	ENSMUSG00000009076	
Zmat4	1	ENSMUSG00000037492	
Zmat3	1	ENSMUSG00000027663	
Zmat2	1	ENSMUSG00000001383	
Zmat1	1	ENSMUSG00000052676	
Gm12286	1	ENSMUSG00000081600	
Gm24260	1	ENSMUSG00000119200	
Shpk	1	ENSMUSG00000005951	
Nrxn1	1	ENSMUSG00000024109	
4933431E20Rik	1	ENSMUSG00000086968	
3830408C21Rik	1	ENSMUSG00000071181	
Nrxn2	1	ENSMUSG00000033768	
Nrxn3	1	ENSMUSG00000066392	
Gm24265	1	ENSMUSG00000119520	
2900079G21Rik	1	ENSMUSG00000087038	
Gen1	1	ENSMUSG00000051235	
Mfhas1	1	ENSMUSG00000070056	
Avpi1	1	ENSMUSG00000018821	
Gm12279	1	ENSMUSG00000087120	
Gm36266	1	ENSMUSG00000106617	
Rela	1	ENSMUSG00000024927	
Relb	1	ENSMUSG00000002983	
Ren1	1	ENSMUSG00000070645	
Trub2	1	ENSMUSG00000039826	
Shq1	1	ENSMUSG00000035378	
Gm25583	1	ENSMUSG00000119211	
Reln	1	ENSMUSG00000042453	
Trub1	1	ENSMUSG00000025086	
Relt	1	ENSMUSG00000008318	
Vcl	1	ENSMUSG00000021823	
Vcp	1	ENSMUSG00000028452	
4930444P10Rik	1	ENSMUSG00000067795	
Svep1	1	ENSMUSG00000028369	
Gm36236	1	ENSMUSG00000113774	
Ift20	1	ENSMUSG00000001105	
Ift22	1	ENSMUSG00000007987	
Gm12295	1	ENSMUSG00000085162	
Vdr	1	ENSMUSG00000022479	
Ift27	1	ENSMUSG00000016637	
Cryl1	1	ENSMUSG00000021947	
Gm12296	1	ENSMUSG00000084967	
Cpsf4	1	ENSMUSG00000029625	
Cpsf6	1	ENSMUSG00000055531	
Cpsf7	1	ENSMUSG00000034820	
Cpsf1	1	ENSMUSG00000034022	
0610009L18Rik	1	ENSMUSG00000043644	
Cpsf2	1	ENSMUSG00000041781	
Cpsf3	1	ENSMUSG00000054309	
Bambi	1	ENSMUSG00000024232	
Mxd1	1	ENSMUSG00000001156	
Fbn1	1	ENSMUSG00000027204	
Ccdc9b	1	ENSMUSG00000045838	
Mxd3	1	ENSMUSG00000021485	
B430306N03Rik	1	ENSMUSG00000043740	
2610203C22Rik	1	ENSMUSG00000079671	
Mxd4	1	ENSMUSG00000037235	
Oplah	1	ENSMUSG00000022562	
Ift52	1	ENSMUSG00000017858	
Gm13571	1	ENSMUSG00000086196	
Gm12240	1	ENSMUSG00000084169	
4930558N01Rik	1	ENSMUSG00000120382	
Gm12245	1	ENSMUSG00000083657	
Eif4e2	1	ENSMUSG00000026254	
Tmem9	1	ENSMUSG00000026411	
Gm36210	1	ENSMUSG00000110221	
Gm12247	1	ENSMUSG00000081223	
Gm13578	1	ENSMUSG00000084104	
Gm36211	1	ENSMUSG00000106426	
Mmadhc	1	ENSMUSG00000026766	
Gm12241	1	ENSMUSG00000081749	
Gm12242	1	ENSMUSG00000082476	
Ift57	1	ENSMUSG00000032965	
Copb2	1	ENSMUSG00000032458	
Gm26881	1	ENSMUSG00000096974	
Med9os	1	ENSMUSG00000085260	
Ankrd34b	1	ENSMUSG00000045034	
Ankrd34a	1	ENSMUSG00000049097	
Copb1	1	ENSMUSG00000030754	
Gm26887	1	ENSMUSG00000097120	
Get1	1	ENSMUSG00000023147	
Get3	1	ENSMUSG00000052456	
Get4	1	ENSMUSG00000025858	
Gm26885	1	ENSMUSG00000097125	
Ccdc91	1	ENSMUSG00000030301	
Larp1	1	ENSMUSG00000037331	
Ift43	1	ENSMUSG00000007867	
Gm38882	1	ENSMUSG00000120675	
Gm36220	1	ENSMUSG00000120012	
1700021N21Rik	1	ENSMUSG00000087343	
1810055G02Rik	1	ENSMUSG00000035372	
Ccdc96	1	ENSMUSG00000050677	
Gm38883	1	ENSMUSG00000121125	
Ccdc97	1	ENSMUSG00000002608	
Gm13562	1	ENSMUSG00000086779	
Ift46	1	ENSMUSG00000002031	
Ccdc92	1	ENSMUSG00000037979	
Ccdc93	1	ENSMUSG00000026339	
Rps6ka3	1	ENSMUSG00000031309	
Pira1	1	ENSMUSG00000081665	
Rps6ka4	1	ENSMUSG00000118668	
Pira2	1	ENSMUSG00000089942	
Rps6ka5	1	ENSMUSG00000021180	
Rnf144a	1	ENSMUSG00000020642	
Rps6ka6	1	ENSMUSG00000025665	
Rnf144b	1	ENSMUSG00000038068	
Rer1	1	ENSMUSG00000029048	
Vgf	1	ENSMUSG00000037428	
Rps6ka1	1	ENSMUSG00000003644	
Ccdc89	1	ENSMUSG00000044362	
Ankrd33b	1	ENSMUSG00000022237	
Rps6ka2	1	ENSMUSG00000023809	
Myrip	1	ENSMUSG00000041794	
Micos10	1	ENSMUSG00000050608	
Gm26876	1	ENSMUSG00000097372	
Col20a1	1	ENSMUSG00000016356	
Acyp1	1	ENSMUSG00000008822	
Acyp2	1	ENSMUSG00000060923	
Gm25547	1	ENSMUSG00000118928	
Fbp1	1	ENSMUSG00000069805	
Gm25541	1	ENSMUSG00000080538	
Gm26873	1	ENSMUSG00000097379	
Micos13	1	ENSMUSG00000049760	
Fbp2	1	ENSMUSG00000021456	
Ift74	1	ENSMUSG00000028576	
Ccdc80	1	ENSMUSG00000022665	
3100003L05Rik	1	ENSMUSG00000086254	
Gm12261	1	ENSMUSG00000081262	
A530064D06Rik	1	ENSMUSG00000043939	
Eif4g2	1	ENSMUSG00000005610	
Gm12267	1	ENSMUSG00000084249	
Ccdc87	1	ENSMUSG00000067872	
Tmem74b	1	ENSMUSG00000044364	
Eif4g1	1	ENSMUSG00000045983	
Eif4g3	1	ENSMUSG00000028760	
Ccdc86	1	ENSMUSG00000024732	
Ccdc83	1	ENSMUSG00000030617	
Gm12263	1	ENSMUSG00000084145	
6430710C18Rik	1	ENSMUSG00000085427	
Fsip1	1	ENSMUSG00000027344	
Gm13594	1	ENSMUSG00000086881	
Ccdc84	1	ENSMUSG00000043923	
Gm13597	1	ENSMUSG00000075312	
Ccdc81	1	ENSMUSG00000039391	
Minar1	1	ENSMUSG00000039313	
Gm13596	1	ENSMUSG00000085182	
Ccdc82	1	ENSMUSG00000079084	
Minar2	1	ENSMUSG00000050875	
Dnase2a	1	ENSMUSG00000003812	
Rest	1	ENSMUSG00000029249	
Crygs	1	ENSMUSG00000033501	
Crygn	1	ENSMUSG00000038135	
Gm1720	1	ENSMUSG00000086860	
E230032D23Rik	1	ENSMUSG00000109251	
Ccdc78	1	ENSMUSG00000071202	
Mxi1	1	ENSMUSG00000025025	
Bicra	1	ENSMUSG00000070808	
Kras	1	ENSMUSG00000030265	
Gm25579	1	ENSMUSG00000065341	
Gm24242	1	ENSMUSG00000118838	
Vhl	1	ENSMUSG00000033933	
Rsbn1	1	ENSMUSG00000044098	
Rere	1	ENSMUSG00000039852	
Jsrp1	1	ENSMUSG00000020216	
Gm12250	1	ENSMUSG00000082292	
Gm12251	1	ENSMUSG00000084384	
Napepld	1	ENSMUSG00000044968	
Gm13588	1	ENSMUSG00000084124	
Fam199x	1	ENSMUSG00000042595	
Gm36201	1	ENSMUSG00000117029	
Ccdc77	1	ENSMUSG00000030177	
Gm12258	1	ENSMUSG00000072915	
Ccdc73	1	ENSMUSG00000045106	
Gm13586	1	ENSMUSG00000082931	
Rerg	1	ENSMUSG00000030222	
Ccdc71	1	ENSMUSG00000049305	
Gm36208	1	ENSMUSG00000112220	
Ccdc69	1	ENSMUSG00000049588	
Eif4e3	1	ENSMUSG00000093661	
Adgrv1	1	ENSMUSG00000069170	
Ccdc68	1	ENSMUSG00000038903	
Vim	1	ENSMUSG00000026728	
Il17rc	1	ENSMUSG00000030281	
Vit	1	ENSMUSG00000024076	
Il17rd	1	ENSMUSG00000040717	
Il17ra	1	ENSMUSG00000002897	
Il17rb	1	ENSMUSG00000015966	
Il17re	1	ENSMUSG00000043088	
1110038F14Rik	1	ENSMUSG00000063236	
Mannr	1	ENSMUSG00000102590	
Mief1	1	ENSMUSG00000022412	
Mief2	1	ENSMUSG00000018599	
D630024D03Rik	1	ENSMUSG00000085772	
Rev1	1	ENSMUSG00000026082	
Map10	1	ENSMUSG00000050930	
Fbrs	1	ENSMUSG00000042423	
Sap30bp	1	ENSMUSG00000020755	
Lurap1l	1	ENSMUSG00000048706	
Taf9b	1	ENSMUSG00000047242	
E030022I16Rik	1	ENSMUSG00000111264	
Dchs2	1	ENSMUSG00000102692	
Pdcd11	1	ENSMUSG00000025047	
Pdcd10	1	ENSMUSG00000027835	
Gsg1l	1	ENSMUSG00000046182	
Rbm3-ps	1	ENSMUSG00000099875	
Dchs1	1	ENSMUSG00000036862	
Mms19	1	ENSMUSG00000025159	
Ephx1	1	ENSMUSG00000038776	
Mcts2	1	ENSMUSG00000042814	
Mcts1	1	ENSMUSG00000000355	
Ephx2	1	ENSMUSG00000022040	
Ephx3	1	ENSMUSG00000037577	
Ephx4	1	ENSMUSG00000033805	
Rwdd2b	1	ENSMUSG00000041079	
Rwdd2a	1	ENSMUSG00000032417	
Antxr2	1	ENSMUSG00000029338	
Antxr1	1	ENSMUSG00000033420	
Ikbkb	1	ENSMUSG00000031537	
Stk17b	1	ENSMUSG00000026094	
Stat6	1	ENSMUSG00000002147	
Stat4	1	ENSMUSG00000062939	
Man2c1	1	ENSMUSG00000032295	
Ikbkg	1	ENSMUSG00000004221	
Ikbke	1	ENSMUSG00000042349	
Kri1	1	ENSMUSG00000035047	
Edem2	1	ENSMUSG00000038312	
Edem1	1	ENSMUSG00000030104	
Sacm1l	1	ENSMUSG00000025240	
1700029K24Rik	1	ENSMUSG00000120880	
Edem3	1	ENSMUSG00000043019	
Stau2	1	ENSMUSG00000025920	
Stau1	1	ENSMUSG00000039536	
Pdcd2l	1	ENSMUSG00000002635	
Hexdc	1	ENSMUSG00000039307	
Man2b2	1	ENSMUSG00000029119	
Glra1	1	ENSMUSG00000000263	
Man2b1	1	ENSMUSG00000005142	
Or5w9-ps1	1	ENSMUSG00000083267	
Ikbip	1	ENSMUSG00000019975	
Gm34091	1	ENSMUSG00000106883	
Ceacam1	1	ENSMUSG00000074272	
Ceacam2	1	ENSMUSG00000054385	
Gm34093	1	ENSMUSG00000114981	
Fhip1b	1	ENSMUSG00000044465	
Man2a1	1	ENSMUSG00000024085	
Fhip1a	1	ENSMUSG00000051000	
Man2a2	1	ENSMUSG00000038886	
Ocstamp	1	ENSMUSG00000027670	
Ubap2	1	ENSMUSG00000028433	
Ubap1	1	ENSMUSG00000028437	
Epb41l4aos	1	ENSMUSG00000087590	
Cyp4a12b	1	ENSMUSG00000078597	
Phykpl	1	ENSMUSG00000020359	
Glra4	1	ENSMUSG00000018595	
Pou3f2	1	ENSMUSG00000095139	
Pou3f1	1	ENSMUSG00000090125	
Taf5l	1	ENSMUSG00000038697	
Pou3f4	1	ENSMUSG00000056854	
Pou3f3	1	ENSMUSG00000045515	
Taf6l	1	ENSMUSG00000003680	
Cenpc1	1	ENSMUSG00000029253	
Map1a	1	ENSMUSG00000027254	
