NAME	TITLE	SCORE	
Gm16439	predicted pseudogene 16439 [Source:MGI Symbol;Acc:MGI:3647611]	0.058985163	
Rps27a	ribosomal protein S27A [Source:MGI Symbol;Acc:MGI:1925544]	0.05893181	
Gsc2	goosecoid homebox 2 [Source:MGI Symbol;Acc:MGI:892006]	0.05887644	
Gm5487	predicted gene 5487 [Source:MGI Symbol;Acc:MGI:3647872]	0.058739915	
Pdcd2l	programmed cell death 2-like [Source:MGI Symbol;Acc:MGI:1915329]	0.05869631	
Gm9276	predicted gene 9276 [Source:MGI Symbol;Acc:MGI:3643073]	0.0586693	
Tbce	tubulin-specific chaperone E [Source:MGI Symbol;Acc:MGI:1917680]	0.05862636	
Gm14567	predicted gene 14567 [Source:MGI Symbol;Acc:MGI:3705732]	0.05855663	
Hcfc2	host cell factor C2 [Source:MGI Symbol;Acc:MGI:1915183]	0.058481615	
Luc7l2	LUC7-like 2 (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:2183260]	0.05846538	
Rpusd3	RNA pseudouridylate synthase domain containing 3 [Source:MGI Symbol;Acc:MGI:2141440]	0.058338013	
Tsfm	Ts translation elongation factor, mitochondrial [Source:MGI Symbol;Acc:MGI:1913649]	0.058322195	
2310068J16Rik	RIKEN cDNA 2310068J16 gene [Source:MGI Symbol;Acc:MGI:1917531]	0.058208372	
Msh5	mutS homolog 5 [Source:MGI Symbol;Acc:MGI:1329021]	0.058140825	
Defb20	defensin beta 20 [Source:MGI Symbol;Acc:MGI:2442320]	0.057989817	
Bfsp1	beaded filament structural protein 1, in lens-CP94 [Source:MGI Symbol;Acc:MGI:101770]	0.057893742	
Ilkap	integrin-linked kinase-associated serine/threonine phosphatase 2C [Source:MGI Symbol;Acc:MGI:1914694]	0.057794448	
Gm2445	predicted gene 2445 [Source:MGI Symbol;Acc:MGI:3780612]	0.057788618	
Mrps5	mitochondrial ribosomal protein S5 [Source:MGI Symbol;Acc:MGI:1924971]	0.057698652	
Ybx1-ps2	Y box protein 1, pseudogene 2 [Source:MGI Symbol;Acc:MGI:2137671]	0.057633456	
Xrcc6	X-ray repair complementing defective repair in Chinese hamster cells 6 [Source:MGI Symbol;Acc:MGI:95606]	0.057346758	
Jph3	junctophilin 3 [Source:MGI Symbol;Acc:MGI:1891497]	0.057195812	
Pla2g4c	phospholipase A2, group IVC (cytosolic, calcium-independent) [Source:MGI Symbol;Acc:MGI:1196403]	0.057129353	
Nop14	NOP14 nucleolar protein [Source:MGI Symbol;Acc:MGI:1922666]	0.05706285	
Btf3	basic transcription factor 3 [Source:MGI Symbol;Acc:MGI:1202875]	0.057044648	
Tsg101	tumor susceptibility gene 101 [Source:MGI Symbol;Acc:MGI:106581]	0.05694663	
Gm5619	predicted gene 5619 [Source:MGI Symbol;Acc:MGI:3643807]	0.05693411	
Awat2	acyl-CoA wax alcohol acyltransferase 2 [Source:MGI Symbol;Acc:MGI:3045345]	0.056888573	
Eef1g	eukaryotic translation elongation factor 1 gamma [Source:MGI Symbol;Acc:MGI:1914410]	0.056823287	
Atp5c1	ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1 [Source:MGI Symbol;Acc:MGI:1261437]	0.056803755	
Gm5298	predicted gene 5298 [Source:MGI Symbol;Acc:MGI:3645526]	0.056803092	
Gm17764	predicted gene, 17764 [Source:MGI Symbol;Acc:MGI:5009928]	0.056774616	
Synrg	synergin, gamma [Source:MGI Symbol;Acc:MGI:1354742]	0.056625556	
Magea13	MAGE family member A13 [Source:MGI Symbol;Acc:MGI:1922602]	0.056593664	
Zfp975	zinc finger protein 975 [Source:MGI Symbol;Acc:MGI:3648690]	0.056562625	
Cops5	COP9 signalosome subunit 5 [Source:MGI Symbol;Acc:MGI:1349415]	0.056455974	
Or5v1b	olfactory receptor family 5 subfamily V member 1B [Source:MGI Symbol;Acc:MGI:2177494]	0.056299664	
Fam136a	family with sequence similarity 136, member A [Source:MGI Symbol;Acc:MGI:1913738]	0.05612709	
Phf20l1	PHD finger protein 20-like 1 [Source:MGI Symbol;Acc:MGI:2444412]	0.056124445	
Gm8093	predicted gene 8093 [Source:MGI Symbol;Acc:MGI:3642975]	0.056067113	
Gm11400	predicted gene 11400 [Source:MGI Symbol;Acc:MGI:3705645]	0.05579967	
Rps24-ps2	ribosomal protein S24, pseudogene 2 [Source:MGI Symbol;Acc:MGI:3649025]	0.055678245	
Gm14414	predicted gene 14414 [Source:MGI Symbol;Acc:MGI:3652253]	0.05566428	
Rps5	ribosomal protein S5 [Source:MGI Symbol;Acc:MGI:1097682]	0.05551224	
4930500A05Rik	RIKEN cDNA 4930500A05 gene [Source:MGI Symbol;Acc:MGI:1922222]	0.055503394	
Gm27167	predicted gene 27167 [Source:MGI Symbol;Acc:MGI:5521010]	0.05533947	
Dnajc25	DnaJ heat shock protein family (Hsp40) member C25 [Source:MGI Symbol;Acc:MGI:1919679]	0.055326857	
Tmem35b	transmembrane protein 35B [Source:MGI Symbol;Acc:MGI:3758095]	0.055261783	
Tm9sf3	transmembrane 9 superfamily member 3 [Source:MGI Symbol;Acc:MGI:1914262]	0.055229656	
Ube2ql1	ubiquitin-conjugating enzyme E2Q family-like 1 [Source:MGI Symbol;Acc:MGI:1924230]	0.05517969	
Sox1ot	Sox1 overlapping transcript [Source:MGI Symbol;Acc:MGI:3645522]	0.05517809	
Phf21a	PHD finger protein 21A [Source:MGI Symbol;Acc:MGI:2384756]	0.05510385	
Bloc1s3	biogenesis of lysosomal organelles complex-1, subunit 3 [Source:MGI Symbol;Acc:MGI:2678952]	0.05503358	
Gm13493	predicted gene 13493 [Source:MGI Symbol;Acc:MGI:3650824]	0.05502539	
Gm5561	predicted gene 5561 [Source:MGI Symbol;Acc:MGI:3804971]	0.055000037	
Mvb12b	multivesicular body subunit 12B [Source:MGI Symbol;Acc:MGI:1919793]	0.054837916	
Lyzl4	lysozyme-like 4 [Source:MGI Symbol;Acc:MGI:1916282]	0.054788783	
Ttll1	tubulin tyrosine ligase-like 1 [Source:MGI Symbol;Acc:MGI:2443047]	0.05473811	
Ccdc138	coiled-coil domain containing 138 [Source:MGI Symbol;Acc:MGI:1923388]	0.054720778	
St7	suppression of tumorigenicity 7 [Source:MGI Symbol;Acc:MGI:1927450]	0.054663625	
Gm16759	predicted gene, 16759 [Source:MGI Symbol;Acc:MGI:4439683]	0.054663572	
Gm4795	predicted pseudogene 4795 [Source:MGI Symbol;Acc:MGI:3646519]	0.05459696	
Gm15599	predicted gene 15599 [Source:MGI Symbol;Acc:MGI:3783046]	0.05459696	
Gm7061	predicted gene 7061 [Source:MGI Symbol;Acc:MGI:3648315]	0.054581217	
Tmem230	transmembrane protein 230 [Source:MGI Symbol;Acc:MGI:1917862]	0.05446344	
Rb1cc1	RB1-inducible coiled-coil 1 [Source:MGI Symbol;Acc:MGI:1341850]	0.054209452	
Msrb1	methionine sulfoxide reductase B1 [Source:MGI Symbol;Acc:MGI:1351642]	0.054101583	
Lexis1	lipid responsive LXR-induced inhibitor of cholesterol synthesis 1 [Source:MGI Symbol;Acc:MGI:1921191]	0.054000847	
Gm19087	predicted gene, 19087 [Source:MGI Symbol;Acc:MGI:5011272]	0.053978227	
Ipo13	importin 13 [Source:MGI Symbol;Acc:MGI:2385205]	0.053748228	
Gm12344	predicted gene 12344 [Source:MGI Symbol;Acc:MGI:3649822]	0.05372225	
Mbd6	methyl-CpG binding domain protein 6 [Source:MGI Symbol;Acc:MGI:106378]	0.05371179	
Lsm1	LSM1 homolog, mRNA degradation associated [Source:MGI Symbol;Acc:MGI:1914457]	0.05370057	
Gm5129	predicted gene 5129 [Source:MGI Symbol;Acc:MGI:3648499]	0.053620253	
Gm5648	predicted pseudogene 5648 [Source:MGI Symbol;Acc:MGI:3647868]	0.05353979	
Gm13199	predicted gene 13199 [Source:MGI Symbol;Acc:MGI:3649231]	0.05353979	
Gm10642	predicted gene 10642 [Source:MGI Symbol;Acc:MGI:3704338]	0.053464487	
A930005H10Rik	RIKEN cDNA A930005H10 gene [Source:MGI Symbol;Acc:MGI:1915411]	0.053110767	
Gm13127	predicted gene 13127 [Source:MGI Symbol;Acc:MGI:3651260]	0.052838698	
Pole4	polymerase (DNA-directed), epsilon 4 (p12 subunit) [Source:MGI Symbol;Acc:MGI:1914229]	0.052739374	
Efcc1	EF hand and coiled-coil domain containing 1 [Source:MGI Symbol;Acc:MGI:3611451]	0.052719936	
Arl16	ADP-ribosylation factor-like 16 [Source:MGI Symbol;Acc:MGI:1917567]	0.052719552	
2700062C07Rik	RIKEN cDNA 2700062C07 gene [Source:MGI Symbol;Acc:MGI:1915296]	0.052711096	
Iqgap1	IQ motif containing GTPase activating protein 1 [Source:MGI Symbol;Acc:MGI:1352757]	0.05262439	
Mzt2	mitotic spindle organizing protein 2 [Source:MGI Symbol;Acc:MGI:1922845]	0.052554548	
Gm2848	predicted gene 2848 [Source:MGI Symbol;Acc:MGI:3781020]	0.052514013	
Tlcd3a	TLC domain containing 3A [Source:MGI Symbol;Acc:MGI:2151840]	0.052297592	
Gm10101	predicted gene 10101 [Source:MGI Symbol;Acc:MGI:3641713]	0.05209163	
Snu13	SNU13 homolog, small nuclear ribonucleoprotein (U4/U6.U5) [Source:MGI Symbol;Acc:MGI:893586]	0.052088976	
Gm6428	predicted pseudogene 6428 [Source:MGI Symbol;Acc:MGI:3649065]	0.05205626	
Gm5612	predicted gene 5612 [Source:MGI Symbol;Acc:MGI:3647118]	0.051911484	
Pcp4	Purkinje cell protein 4 [Source:MGI Symbol;Acc:MGI:97509]	0.051762197	
Gm5558	predicted gene 5558 [Source:MGI Symbol;Acc:MGI:3644616]	0.051760137	
Nktr	natural killer tumor recognition sequence [Source:MGI Symbol;Acc:MGI:97346]	0.051364694	
Gm12906	predicted gene 12906 [Source:MGI Symbol;Acc:MGI:3650884]	0.051319875	
Gm8925	predicted gene 8925 [Source:MGI Symbol;Acc:MGI:3643158]	0.0512006	
Rpl30-ps1	ribosomal protein L30, pseudogene 1 [Source:MGI Symbol;Acc:MGI:1321399]	0.05113587	
Smarcc2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 2 [Source:MGI Symbol;Acc:MGI:1915344]	0.050982997	
Hnrnpa1l2-ps	heterogeneous nuclear ribonucleoprotein A1-like 2, pseudogene [Source:MGI Symbol;Acc:MGI:3644479]	0.050870836	
Dhx57	DEAH (Asp-Glu-Ala-Asp/His) box polypeptide 57 [Source:MGI Symbol;Acc:MGI:2147067]	0.05084832	
Gm8437	predicted gene 8437 [Source:MGI Symbol;Acc:MGI:3642987]	0.050831445	
Gng14	G protein subunit gamma 14 [Source:MGI Symbol;Acc:MGI:3645690]	0.050809573	
Tmed7	transmembrane p24 trafficking protein 7 [Source:MGI Symbol;Acc:MGI:1913926]	0.05070567	
Adam32	a disintegrin and metallopeptidase domain 32 [Source:MGI Symbol;Acc:MGI:2653822]	0.050701026	
Lenep	lens epithelial protein [Source:MGI Symbol;Acc:MGI:1930020]	0.05053583	
Gm8705	predicted gene 8705 [Source:MGI Symbol;Acc:MGI:3643204]	0.05050905	
Gm14279	predicted gene 14279 [Source:MGI Symbol;Acc:MGI:3650107]	0.0504859	
Gm9315	predicted gene 9315 [Source:MGI Symbol;Acc:MGI:3646775]	0.05042361	
A530058N18Rik	RIKEN cDNA A530058N18 gene [Source:MGI Symbol;Acc:MGI:2444858]	0.0503668	
Mkrn2os	makorin, ring finger protein 2, opposite strand [Source:MGI Symbol;Acc:MGI:1917541]	0.050231174	
Alg2	asparagine-linked glycosylation 2 (alpha-1,3-mannosyltransferase) [Source:MGI Symbol;Acc:MGI:1914731]	0.05007241	
Wdr25	WD repeat domain 25 [Source:MGI Symbol;Acc:MGI:3045255]	0.04994893	
Kcnc4	potassium voltage gated channel, Shaw-related subfamily, member 4 [Source:MGI Symbol;Acc:MGI:96670]	0.049844388	
Gm2805	predicted gene 2805 [Source:MGI Symbol;Acc:MGI:3780974]	0.049830478	
Gm5106	predicted gene 5106 [Source:MGI Symbol;Acc:MGI:3643983]	0.049739905	
Hspbap1	Hspb associated protein 1 [Source:MGI Symbol;Acc:MGI:1913917]	0.049722858	
Pllp	plasma membrane proteolipid [Source:MGI Symbol;Acc:MGI:1915051]	0.049662374	
Gm13886	predicted gene 13886 [Source:MGI Symbol;Acc:MGI:3649359]	0.04966236	
Gm12452	predicted gene 12452 [Source:MGI Symbol;Acc:MGI:3650619]	0.049560152	
Chm	choroidermia (RAB escort protein 1) [Source:MGI Symbol;Acc:MGI:892979]	0.049444564	
Hgs	HGF-regulated tyrosine kinase substrate [Source:MGI Symbol;Acc:MGI:104681]	0.04943464	
Nherf1	NHERF family PDZ scaffold protein 1 [Source:MGI Symbol;Acc:MGI:1349482]	0.049280345	
Gm46440	predicted gene, 46440 [Source:MGI Symbol;Acc:MGI:5826077]	0.04926261	
Gm8587	predicted pseudogene 8587 [Source:MGI Symbol;Acc:MGI:3646799]	0.049212817	
Gm8644	predicted gene 8644 [Source:MGI Symbol;Acc:MGI:3644260]	0.049162444	
Niban2	niban apoptosis regulator 2 [Source:MGI Symbol;Acc:MGI:2442910]	0.049016103	
Eif1ad15	eukaryotic translation initiation factor 1A domain containing 15 [Source:MGI Symbol;Acc:MGI:3648085]	0.04881966	
Slc6a20a	solute carrier family 6 (neurotransmitter transporter), member 20A [Source:MGI Symbol;Acc:MGI:2143217]	0.04863992	
Gm26058	predicted gene, 26058 [Source:MGI Symbol;Acc:MGI:5455835]	0.048547864	
Gm4824	predicted gene 4824 [Source:MGI Symbol;Acc:MGI:3643521]	0.048444547	
Fzd8	frizzled class receptor 8 [Source:MGI Symbol;Acc:MGI:108460]	0.048418213	
Rtn4rl1	reticulon 4 receptor-like 1 [Source:MGI Symbol;Acc:MGI:2661375]	0.04818523	
Gm9034	predicted pseudogene 9034 [Source:MGI Symbol;Acc:MGI:3643526]	0.048160784	
Zfp719	zinc finger protein 719 [Source:MGI Symbol;Acc:MGI:2444708]	0.048135143	
Dclre1a	DNA cross-link repair 1A [Source:MGI Symbol;Acc:MGI:1930042]	0.048092686	
3110040N11Rik	RIKEN cDNA 3110040N11 gene [Source:MGI Symbol;Acc:MGI:1914540]	0.048080083	
3830403N18Rik	RIKEN cDNA 3830403N18 gene [Source:MGI Symbol;Acc:MGI:1917941]	0.048029464	
Gm12579	predicted gene 12579 [Source:MGI Symbol;Acc:MGI:3651711]	0.048007462	
Tmed2b	transmembrane p24 trafficking protein 2B [Source:MGI Symbol;Acc:MGI:5434895]	0.04796817	
Cc2d1b	coiled-coil and C2 domain containing 1B [Source:MGI Symbol;Acc:MGI:2443076]	0.047860567	
Gm31108	predicted gene, 31108 [Source:MGI Symbol;Acc:MGI:5590267]	0.047859184	
Enpp4	ectonucleotide pyrophosphatase/phosphodiesterase 4 [Source:MGI Symbol;Acc:MGI:2682634]	0.047723487	
Scrib	scribbled planar cell polarity [Source:MGI Symbol;Acc:MGI:2145950]	0.047667608	
Otud7a	OTU domain containing 7A [Source:MGI Symbol;Acc:MGI:2158505]	0.04766402	
Gm19721	predicted gene, 19721 [Source:MGI Symbol;Acc:MGI:5011906]	0.047659203	
Terf2ip	telomeric repeat binding factor 2, interacting protein [Source:MGI Symbol;Acc:MGI:1929871]	0.0476174	
Yeats4	YEATS domain containing 4 [Source:MGI Symbol;Acc:MGI:1927224]	0.04743147	
Gm13342	predicted gene 13342 [Source:MGI Symbol;Acc:MGI:3650441]	0.047424804	
Rpl5-ps2	ribisomal protein L5, pseudogene 2 [Source:MGI Symbol;Acc:MGI:3649355]	0.046992123	
Hexb	hexosaminidase B [Source:MGI Symbol;Acc:MGI:96074]	0.0469744	
Hoxb3	homeobox B3 [Source:MGI Symbol;Acc:MGI:96184]	0.046925884	
Spin1	spindlin 1 [Source:MGI Symbol;Acc:MGI:109242]	0.046891358	
Gm9364	predicted gene 9364 [Source:MGI Symbol;Acc:MGI:3646838]	0.046777695	
Trim62	tripartite motif-containing 62 [Source:MGI Symbol;Acc:MGI:1914775]	0.04674603	
Fer	fer (fms/fps related) protein kinase [Source:MGI Symbol;Acc:MGI:105917]	0.04655237	
Cox10	heme A:farnesyltransferase cytochrome c oxidase assembly factor 10 [Source:MGI Symbol;Acc:MGI:1917633]	0.046549793	
Rundc3b	RUN domain containing 3B [Source:MGI Symbol;Acc:MGI:2685286]	0.046297226	
Wdr53	WD repeat domain 53 [Source:MGI Symbol;Acc:MGI:1916230]	0.046262093	
Gm10120	predicted gene 10120 [Source:MGI Symbol;Acc:MGI:3641745]	0.046149958	
Il21	interleukin 21 [Source:MGI Symbol;Acc:MGI:1890474]	0.046102628	
Septin8	septin 8 [Source:MGI Symbol;Acc:MGI:894310]	0.04606565	
Lrrc47	leucine rich repeat containing 47 [Source:MGI Symbol;Acc:MGI:1920196]	0.04577694	
9130221H12Rik	RIKEN cDNA 9130221H12 gene [Source:MGI Symbol;Acc:MGI:1924374]	0.04563434	
Mccc1	methylcrotonoyl-Coenzyme A carboxylase 1 (alpha) [Source:MGI Symbol;Acc:MGI:1919289]	0.045588132	
Nox1	NADPH oxidase 1 [Source:MGI Symbol;Acc:MGI:2450016]	0.045555595	
Zfr	zinc finger RNA binding protein [Source:MGI Symbol;Acc:MGI:1341890]	0.045534875	
Fam204a	family with sequence similarity 204, member A [Source:MGI Symbol;Acc:MGI:1289174]	0.04541898	
Gm12918	predicted gene 12918 [Source:MGI Symbol;Acc:MGI:3652005]	0.045382973	
Sec61a1	Sec61 alpha 1 subunit (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1858417]	0.04536159	
Gm5854	predicted gene 5854 [Source:MGI Symbol;Acc:MGI:3645469]	0.04529962	
Ptcd3	pentatricopeptide repeat domain 3 [Source:MGI Symbol;Acc:MGI:1917206]	0.045268282	
Gm32515	predicted gene, 32515 [Source:MGI Symbol;Acc:MGI:5591674]	0.04523749	
4930596I21Rik	RIKEN cDNA 4930596I21 gene [Source:MGI Symbol;Acc:MGI:1925479]	0.045161027	
Surf1	surfeit gene 1 [Source:MGI Symbol;Acc:MGI:98443]	0.045070246	
Ttyh2	tweety family member 2 [Source:MGI Symbol;Acc:MGI:2157091]	0.044797722	
Gm37164	predicted gene, 37164 [Source:MGI Symbol;Acc:MGI:5610392]	0.04478521	
Amer1	APC membrane recruitment 1 [Source:MGI Symbol;Acc:MGI:1919595]	0.044734504	
Kbtbd3	kelch repeat and BTB (POZ) domain containing 3 [Source:MGI Symbol;Acc:MGI:1916399]	0.044643793	
Cdhr5	cadherin-related family member 5 [Source:MGI Symbol;Acc:MGI:1919290]	0.04446477	
Inf2	inverted formin, FH2 and WH2 domain containing [Source:MGI Symbol;Acc:MGI:1917685]	0.04444289	
Mrps28	mitochondrial ribosomal protein S28 [Source:MGI Symbol;Acc:MGI:1913480]	0.044382017	
Npas2	neuronal PAS domain protein 2 [Source:MGI Symbol;Acc:MGI:109232]	0.04437509	
5930411N13Rik	RIKEN cDNA 5930411N13 gene [Source:MGI Symbol;Acc:MGI:3704253]	0.044370502	
Gm2541	predicted pseudogene 2541 [Source:MGI Symbol;Acc:MGI:3780709]	0.044353686	
Ms4a1	membrane-spanning 4-domains, subfamily A, member 1 [Source:MGI Symbol;Acc:MGI:88321]	0.04419923	
Gm6341	predicted pseudogene 6341 [Source:MGI Symbol;Acc:MGI:3643600]	0.04417586	
Gm6452	predicted gene 6452 [Source:MGI Symbol;Acc:MGI:3648304]	0.04415456	
Rpl34	ribosomal protein L34 [Source:MGI Symbol;Acc:MGI:1915686]	0.04412791	
4930431P22Rik	RIKEN cDNA 4930431P22 gene [Source:MGI Symbol;Acc:MGI:1921133]	0.043919638	
Slc4a1ap	solute carrier family 4 (anion exchanger), member 1, adaptor protein [Source:MGI Symbol;Acc:MGI:1196608]	0.043900706	
Etnppl	ethanolamine phosphate phospholyase [Source:MGI Symbol;Acc:MGI:1919010]	0.04360876	
Brms1l	breast cancer metastasis-suppressor 1-like [Source:MGI Symbol;Acc:MGI:1196337]	0.043517	
Nus1	NUS1 dehydrodolichyl diphosphate synthase subunit [Source:MGI Symbol;Acc:MGI:1196365]	0.043410618	
Tm7sf2	transmembrane 7 superfamily member 2 [Source:MGI Symbol;Acc:MGI:1920416]	0.0432573	
Kdelr1	KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 1 [Source:MGI Symbol;Acc:MGI:1915387]	0.043237437	
Or8b53	olfactory receptor family 8 subfamily B member 53 [Source:MGI Symbol;Acc:MGI:3030754]	0.043234807	
Gm8717	predicted gene 8717 [Source:MGI Symbol;Acc:MGI:3644350]	0.043120343	
Tsc22d2	TSC22 domain family, member 2 [Source:MGI Symbol;Acc:MGI:1919283]	0.04310632	
Klhl41	kelch-like 41 [Source:MGI Symbol;Acc:MGI:2683854]	0.04308416	
Mrpl43	mitochondrial ribosomal protein L43 [Source:MGI Symbol;Acc:MGI:2137229]	0.043082632	
Tspyl2	TSPY-like 2 [Source:MGI Symbol;Acc:MGI:106244]	0.043081764	
Gm2467	predicted gene 2467 [Source:MGI Symbol;Acc:MGI:3780634]	0.04294574	
Gm13033	predicted gene 13033 [Source:MGI Symbol;Acc:MGI:3649305]	0.04292707	
Smlr1	small leucine-rich protein 1 [Source:MGI Symbol;Acc:MGI:1922856]	0.04291505	
Gm18722	predicted gene, 18722 [Source:MGI Symbol;Acc:MGI:5010907]	0.04279765	
6330403L08Rik	RIKEN cDNA 6330403L08 gene [Source:MGI Symbol;Acc:MGI:1917994]	0.04267283	
Gm6336	predicted pseudogene 6336 [Source:MGI Symbol;Acc:MGI:3647630]	0.042611092	
Cyp2ab1	cytochrome P450, family 2, subfamily ab, polypeptide 1 [Source:MGI Symbol;Acc:MGI:3644957]	0.042553805	
Cyp4f16	cytochrome P450, family 4, subfamily f, polypeptide 16 [Source:MGI Symbol;Acc:MGI:1917351]	0.042535502	
Zfp280c	zinc finger protein 280C [Source:MGI Symbol;Acc:MGI:2387585]	0.042476382	
Lactb2	lactamase, beta 2 [Source:MGI Symbol;Acc:MGI:2442551]	0.042169712	
Imp3	IMP3, U3 small nucleolar ribonucleoprotein [Source:MGI Symbol;Acc:MGI:1916119]	0.042150225	
Letm1	leucine zipper-EF-hand containing transmembrane protein 1 [Source:MGI Symbol;Acc:MGI:1932557]	0.042107936	
Rps27-ps1	ribosomal protein S27, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3652266]	0.042058483	
C8g	complement component 8, gamma polypeptide [Source:MGI Symbol;Acc:MGI:88237]	0.042055573	
Vamp4	vesicle-associated membrane protein 4 [Source:MGI Symbol;Acc:MGI:1858730]	0.042019002	
Cnih4	cornichon family AMPA receptor auxiliary protein 4 [Source:MGI Symbol;Acc:MGI:1925828]	0.04184702	
Gm38574	predicted gene, 38574 [Source:MGI Symbol;Acc:MGI:5621459]	0.04175624	
Gm12261	predicted gene 12261 [Source:MGI Symbol;Acc:MGI:3650914]	0.04172342	
Aprt	adenine phosphoribosyl transferase [Source:MGI Symbol;Acc:MGI:88061]	0.04167776	
Cul2	cullin 2 [Source:MGI Symbol;Acc:MGI:1918995]	0.041555658	
Cdk5rap1	CDK5 regulatory subunit associated protein 1 [Source:MGI Symbol;Acc:MGI:1914221]	0.0415509	
Kcnk12	potassium channel, subfamily K, member 12 [Source:MGI Symbol;Acc:MGI:2684043]	0.04124619	
Dppa4	developmental pluripotency associated 4 [Source:MGI Symbol;Acc:MGI:2157525]	0.04123801	
Fam118a	family with sequence similarity 118, member A [Source:MGI Symbol;Acc:MGI:1920475]	0.04120297	
Bloc1s6	biogenesis of lysosomal organelles complex-1, subunit 6, pallidin [Source:MGI Symbol;Acc:MGI:1927580]	0.04114115	
Lrp6	low density lipoprotein receptor-related protein 6 [Source:MGI Symbol;Acc:MGI:1298218]	0.04108033	
Bud31	BUD31 homolog [Source:MGI Symbol;Acc:MGI:2141291]	0.041050173	
Rpl10	ribosomal protein L10 [Source:MGI Symbol;Acc:MGI:105943]	0.04102946	
Zer1	zyg-11 related, cell cycle regulator [Source:MGI Symbol;Acc:MGI:2442511]	0.04092471	
Bean1	brain expressed, associated with Nedd4, 1 [Source:MGI Symbol;Acc:MGI:1929597]	0.04087159	
Txndc17	thioredoxin domain containing 17 [Source:MGI Symbol;Acc:MGI:1289248]	0.040831454	
Sptbn2	spectrin beta, non-erythrocytic 2 [Source:MGI Symbol;Acc:MGI:1313261]	0.040794373	
Ahcyl1	S-adenosylhomocysteine hydrolase-like 1 [Source:MGI Symbol;Acc:MGI:2385184]	0.040543415	
Pp2d1	protein phosphatase 2C-like domain containing 1 [Source:MGI Symbol;Acc:MGI:3612067]	0.04050755	
Epha10	Eph receptor A10 [Source:MGI Symbol;Acc:MGI:3586824]	0.040460743	
Dnah17	dynein, axonemal, heavy chain 17 [Source:MGI Symbol;Acc:MGI:1917176]	0.04045981	
Gm9429	predicted gene 9429 [Source:MGI Symbol;Acc:MGI:3643631]	0.040309343	
Eif5al3-ps	eukaryotic translation initiation factor 5A-like 3, pseudogene [Source:MGI Symbol;Acc:MGI:3643585]	0.040268067	
Iqcf5	IQ motif containing F5 [Source:MGI Symbol;Acc:MGI:1922720]	0.04023575	
Gm13841	predicted gene 13841 [Source:MGI Symbol;Acc:MGI:3650890]	0.04023187	
Abracl	ABRA C-terminal like [Source:MGI Symbol;Acc:MGI:1920362]	0.040231198	
Rpl7	ribosomal protein L7 [Source:MGI Symbol;Acc:MGI:98073]	0.040226657	
Cfdp1	craniofacial development protein 1 [Source:MGI Symbol;Acc:MGI:1344403]	0.040212683	
Gm7684	predicted gene 7684 [Source:MGI Symbol;Acc:MGI:3644097]	0.040202584	
Usp16	ubiquitin specific peptidase 16 [Source:MGI Symbol;Acc:MGI:1921362]	0.040180143	
Mea1	male enhanced antigen 1 [Source:MGI Symbol;Acc:MGI:96957]	0.040163953	
Zscan12	zinc finger and SCAN domain containing 12 [Source:MGI Symbol;Acc:MGI:1099444]	0.040123414	
Cuedc2	CUE domain containing 2 [Source:MGI Symbol;Acc:MGI:1914366]	0.040061522	
Rab11b-ps2	RAB11B, member RAS oncogene family, pseudogene 2 [Source:MGI Symbol;Acc:MGI:3643959]	0.04003771	
